regne	phylum	classe	ordre	famille	genre	espece	lineage_by_level	tax_id_by_level	nb_contigs_Holopig_colon01_quantif_percontig	nb_reads_Holopig_colon01_quantif_percontig	depth_Holopig_colon01_quantif_percontig	nb_contigs_Holopig_colon02_quantif_percontig	nb_reads_Holopig_colon02_quantif_percontig	depth_Holopig_colon02_quantif_percontig	nb_contigs_Holopig_colon03_quantif_percontig	nb_reads_Holopig_colon03_quantif_percontig	depth_Holopig_colon03_quantif_percontig	nb_contigs_Holopig_colon04_quantif_percontig	nb_reads_Holopig_colon04_quantif_percontig	depth_Holopig_colon04_quantif_percontig	nb_contigs_Holopig_colon05_quantif_percontig	nb_reads_Holopig_colon05_quantif_percontig	depth_Holopig_colon05_quantif_percontig	nb_contigs_Holopig_colon06_quantif_percontig	nb_reads_Holopig_colon06_quantif_percontig	depth_Holopig_colon06_quantif_percontig	nb_contigs_Holopig_colon07_quantif_percontig	nb_reads_Holopig_colon07_quantif_percontig	depth_Holopig_colon07_quantif_percontig	nb_contigs_Holopig_colon08_quantif_percontig	nb_reads_Holopig_colon08_quantif_percontig	depth_Holopig_colon08_quantif_percontig	nb_contigs_Holopig_colon09_quantif_percontig	nb_reads_Holopig_colon09_quantif_percontig	depth_Holopig_colon09_quantif_percontig	nb_contigs_Holopig_colon10_quantif_percontig	nb_reads_Holopig_colon10_quantif_percontig	depth_Holopig_colon10_quantif_percontig	nb_contigs_Holopig_colon11_quantif_percontig	nb_reads_Holopig_colon11_quantif_percontig	depth_Holopig_colon11_quantif_percontig	nb_contigs_Holopig_colon12_quantif_percontig	nb_reads_Holopig_colon12_quantif_percontig	depth_Holopig_colon12_quantif_percontig	nb_contigs_Holopig_colon13_quantif_percontig	nb_reads_Holopig_colon13_quantif_percontig	depth_Holopig_colon13_quantif_percontig	nb_contigs_Holopig_colon14_quantif_percontig	nb_reads_Holopig_colon14_quantif_percontig	depth_Holopig_colon14_quantif_percontig	nb_contigs_Holopig_colon15_quantif_percontig	nb_reads_Holopig_colon15_quantif_percontig	depth_Holopig_colon15_quantif_percontig	nb_contigs_Holopig_colon16_quantif_percontig	nb_reads_Holopig_colon16_quantif_percontig	depth_Holopig_colon16_quantif_percontig	nb_contigs_Holopig_colon17_quantif_percontig	nb_reads_Holopig_colon17_quantif_percontig	depth_Holopig_colon17_quantif_percontig	nb_contigs_Holopig_colon18_quantif_percontig	nb_reads_Holopig_colon18_quantif_percontig	depth_Holopig_colon18_quantif_percontig	nb_contigs_Holopig_colon19_quantif_percontig	nb_reads_Holopig_colon19_quantif_percontig	depth_Holopig_colon19_quantif_percontig	nb_contigs_Holopig_colon20_quantif_percontig	nb_reads_Holopig_colon20_quantif_percontig	depth_Holopig_colon20_quantif_percontig	nb_contigs_Holopig_colon21_quantif_percontig	nb_reads_Holopig_colon21_quantif_percontig	depth_Holopig_colon21_quantif_percontig	nb_contigs_Holopig_colon22_quantif_percontig	nb_reads_Holopig_colon22_quantif_percontig	depth_Holopig_colon22_quantif_percontig	nb_contigs_Holopig_colon23_quantif_percontig	nb_reads_Holopig_colon23_quantif_percontig	depth_Holopig_colon23_quantif_percontig	nb_contigs_Holopig_colon24_quantif_percontig	nb_reads_Holopig_colon24_quantif_percontig	depth_Holopig_colon24_quantif_percontig	nb_contigs_Holopig_colon25_quantif_percontig	nb_reads_Holopig_colon25_quantif_percontig	depth_Holopig_colon25_quantif_percontig	nb_contigs_Holopig_colon26_quantif_percontig	nb_reads_Holopig_colon26_quantif_percontig	depth_Holopig_colon26_quantif_percontig	nb_contigs_Holopig_colon27_quantif_percontig	nb_reads_Holopig_colon27_quantif_percontig	depth_Holopig_colon27_quantif_percontig	nb_contigs_Holopig_colon28_quantif_percontig	nb_reads_Holopig_colon28_quantif_percontig	depth_Holopig_colon28_quantif_percontig	nb_contigs_Holopig_colon29_quantif_percontig	nb_reads_Holopig_colon29_quantif_percontig	depth_Holopig_colon29_quantif_percontig	nb_contigs_Holopig_colon30_quantif_percontig	nb_reads_Holopig_colon30_quantif_percontig	depth_Holopig_colon30_quantif_percontig	nb_contigs_Holopig_colon31_quantif_percontig	nb_reads_Holopig_colon31_quantif_percontig	depth_Holopig_colon31_quantif_percontig	nb_contigs_Holopig_colon32_quantif_percontig	nb_reads_Holopig_colon32_quantif_percontig	depth_Holopig_colon32_quantif_percontig	nb_contigs_Holopig_colon33_quantif_percontig	nb_reads_Holopig_colon33_quantif_percontig	depth_Holopig_colon33_quantif_percontig	nb_contigs_Holopig_colon34_quantif_percontig	nb_reads_Holopig_colon34_quantif_percontig
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	None	None	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Tannerellaceae; None; None	2; 976; 200643; 171549; 2005525; None; None	3	38	5.21401	0	0	0	36	484	3.1290577777777777	8	76	2.37691625	7	50	2.7792300000000005	28	1548	19.415852499999996	1	8	1.84991	0	0	0	12	491	14.390298583333335	3	19	2.325646666666666	2	45	6.281535	2	12	3.87408	0	0	0	0	0	0	0	0	0	1	6	2.8324	0	0	0	7	91	3.5247514285714283	1	6	2.46843	0	0	0	2	31	5.3401000000000005	1	17	3.6508199999999995	14	171	2.5842487142857147	99	2007	5.389246363636363	15	358	5.328933333333333	16	293	5.741707500000001	14	178	2.5676250000000005	0	0	0	56	1645	7.876477678571429	14	239	4.450738499999999	5	51	2.385752	0	0	0	26	1033	12.873868461538462	4	32
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	None	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Tannerellaceae; Parabacteroides; None	2; 976; 200643; 171549; 2005525; 375288; None	241	4077	2.903189460580915	18	196	3.0022144444444443	178	10098	3.8377646011235944	133	3116	2.8728658345864666	104	1563	2.8920633653846157	63	20116	4.632851492063492	420	176753	24.717178485714303	26	14828	2.620243846153846	205	9314	6.769316219512192	169	56588	12.801519958579883	69	89480	12.758877246376814	36	27982	5.548342500000001	61	503	2.078219016393443	151	23966	3.570625503311258	22	44929	7.152965863636367	83	24598	3.26385168674699	35	19055	5.37421	212	2774	2.58253108490566	91	46278	4.681535384615384	25	32227	23.894357199999995	159	2743	2.8685264150943413	142	5566	2.9634442183098586	70	1095	2.9139168571428566	433	13229	4.812526212471132	108	35771	3.720409435185186	32	24300	7.418023125000001	61	16041	4.026138737704919	33	27151	6.614378272727271	195	12179	7.39832051794871	99	17595	4.92253818181818	84	54924	8.389215392857144	10	11474	3.776187	176	21070	5.264952028409091	70	67153
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Tannerellaceae; Parabacteroides; Parabacteroides distasonis	2; 976; 200643; 171549; 2005525; 375288; 823	12	177	4.728432499999999	5	42	2.1231	7	140	3.8863757142857134	2	6	1.2979845	5	60	2.9515199999999995	4	59	3.1039575	189	8409	17.328328714285718	1	15	6.28733	8	123	4.50930625	63	3302	21.2748083015873	26	933	10.518600384615382	1	1	0.879656	6	33	1.8605150000000001	23	387	4.196960260869565	7	274	14.643687142857143	1	0	0.0	1	159	55.7441	13	90	2.1939023076923077	4	27	3.55554	7	621	32.58896571428571	14	172	2.690439285714286	14	95	1.9748607142857144	7	88	2.744477142857143	23	741	5.826708608695652	4	81	4.56058	0	0	0	1	9	5.01888	0	0	0	8	116	3.169199125	6	119	5.646316666666666	7	115	2.4757885714285712	0	0	0	14	402	6.0571470000000005	8	112
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Tannerellaceae; Parabacteroides; Parabacteroides merdae	2; 976; 200643; 171549; 2005525; 375288; 46503	42	315	2.2399895238095233	0	0	0	53	1092	3.1920511320754725	17	100	2.113612941176471	1	10	5.31977	0	0	0	1	12	2.07711	10	48	1.8564610000000001	9	138	3.0448533333333336	0	0	0	15	1402	6.6257062	34	2086	4.785600235294119	0	0	0	49	442	2.4705397346938778	14	1109	4.5160342857142854	47	817	3.3716387234042564	37	2037	4.028324702702703	65	733	2.8710672307692304	45	1140	3.9302499999999996	14	4878	10.353137857142858	24	188	2.231725416666667	35	241	2.2194045714285715	1	12	2.3552	5	183	5.046901999999999	4	58	3.2524625	4	248	8.192892500000001	5	326	10.509906000000003	2	18	5.76717	4	126	4.6762575	1	50	6.64884	12	8780	9.733600833333334	1	1	1.0	5	669	11.489692000000002	6	728
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides sp.	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Tannerellaceae; Parabacteroides; Parabacteroides sp.	2; 976; 200643; 171549; 2005525; 375288; 1869337	5	67	2.503336	0	0	0	8	124	3.60653375	4	1179	38.559708275	6	159	4.81228	5	77	4.528063999999999	9	363	7.5963255555555556	0	0	0	2	37	3.1548599999999998	11	264	10.114855454545454	0	0	0	1	3	1.42103	0	0	0	0	0	0	0	0	0	1	160	12.1701	0	0	0	1	8	3.50051	3	75	3.1096799999999996	1	37	19.4095	0	0	0	1	49	4.62976	11	219	3.1377645454545458	19	468	6.381414736842106	12	133	4.107366666666667	4	57	3.9988275	15	335	5.335222666666668	9	308	5.487245555555556	35	2014	17.896860571428572	13	446	3.788557692307692	8	155	5.1909624999999995	1	4	1.45128	24	705	4.605614166666666	9	98
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides sp. AM25-14	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Tannerellaceae; Parabacteroides; Parabacteroides sp. AM25-14	2; 976; 200643; 171549; 2005525; 375288; 2293120	1	7	3.1583799999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	9.7356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides sp. D13	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Tannerellaceae; Parabacteroides; Parabacteroides sp. D13	2; 976; 200643; 171549; 2005525; 375288; 563193	1	8	3.26168	0	0	0	0	0	0	0	0	0	0	0	0	1	7	2.24234	8	46	4.2521182500000005	0	0	0	0	0	0	1	37	16.4288	1	23	10.8228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	3.20201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	63	16.414965000000002	0	0	0	0	0	0	0	0	0	1	44	17.5626	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidia	None	None	None	None	Bacteria; Bacteroidetes; Bacteroidia; None; None; None; None	2; 976; 200643; None; None; None; None	57	954	5.076992982456138	15	176	3.3267433333333325	36	644	3.1483305555555554	27	1134	4.058444407407407	113	1972	6.479885469026547	102	11607	14.325529176470589	51	1890	9.006513509803922	39	656	5.890241025641024	149	5700	17.741998845637575	64	708	3.3775435000000003	18	163	4.206277222222222	12	699	14.075319166666667	4	387	4.4786150000000005	38	1609	22.362929736842112	15	683	15.294746666666668	27	1128	18.894704370370366	11	88	2.604813727272727	26	247	2.9955448846153847	13	698	22.358003076923072	33	1101	13.875853848484848	8	131	6.41938375	13	132	5.599766384615384	84	2212	6.611304773809523	99	2633	6.295106272727275	124	23297	5.024724250000001	42	740	8.324601476190475	44	1140	8.352545727272727	19	697	7.474114789473686	101	1999	7.696148712871288	53	882	5.353302301886793	54	1459	9.716151944444446	16	140	2.5286968749999996	95	3895	18.6396564631579	41	1496
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	None	Weeksellaceae bacterium	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Weeksellaceae; None; Weeksellaceae bacterium	2; 976; 117743; 200644; 2762318; None; 2823802	1	13	2.53926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	76	10.464575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	None	None	None	None	Bacteroidetes bacterium	Bacteria; Bacteroidetes; None; None; None; None; Bacteroidetes bacterium	2; 976; None; None; None; None; 1898104	5	88	2.6390759999999998	0	0	0	6	120	2.4974233333333333	3	48	3.37672	12	345	4.699788333333333	6	169	4.332841666666667	8	1135	14.1172675	5	60	2.24659	4	90	3.5863825	8	120	3.0158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	8.76343	1	12	2.71322	0	0	0	1	6	2.05755	2	44	3.4181900000000005	1	106	10.5934	7	186	3.416014285714286	4	84	3.6285800000000004	4	341	5.368779999999999	8	255	3.63941375	7	375	4.737190428571428	6	139	3.332243333333333	5	108	3.15437	5	64	3.6977387999999998	1	4	1.36995	9	228	3.2220522222222225	3	45
Bacteria	Bacteroidetes	None	None	None	None	Bacteroidetes bacterium ADurb.Bin012	Bacteria; Bacteroidetes; None; None; None; None; Bacteroidetes bacterium ADurb.Bin012	2; 976; None; None; None; None; 1852796	1	28	4.93912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	94	40.1348	2	20	6.116685	1	32	14.9207	7	111	7.575172857142858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2.55455	0	0
Bacteria	Bacteroidetes	None	None	None	None	Bacteroidetes bacterium oral taxon 272	Bacteria; Bacteroidetes; None; None; None; None; Bacteroidetes bacterium oral taxon 272	2; 976; None; None; None; None; 651591	1	65	23.2596	0	0	0	0	0	0	0	0	0	0	0	0	1	75	22.1593	2	194	26.011225	0	0	0	0	0	0	1	68	22.9224	6	316	16.737983333333332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	45	23.4357	0	0	0	1	37	17.1629	1	44	22.3862	1	16	9.514339999999999	2	54	14.677995000000001	0	0
Bacteria	Bacteroidetes	None	None	None	None	None	Bacteria; Bacteroidetes; None; None; None; None; None	2; 976; None; None; None; None; None	13	347	7.217757692307692	3	25	2.1336766666666667	14	177	3.3569411428571425	19	471	4.822637789473685	20	479	3.7913989999999997	31	2144	17.896838709677414	22	892	8.464795454545452	13	162	5.116206153846154	43	5977	47.69830813953487	21	438	4.978127142857143	18	3473	26.984523888888887	6	656	32.83367333333334	1	12	3.00671	10	285	12.779257999999999	17	2435	39.699827647058825	6	321	22.76604	4	37	4.15774	8	214	5.995380000000001	8	485	12.440688750000001	13	436	11.286961538461538	5	123	2.90495	6	191	6.055225	21	1142	15.727171952380953	25	720	8.877986079999998	31	1201	6.186774774193546	23	672	8.878125869565217	28	4860	28.329272535714292	10	457	11.450787	25	754	10.872903079999999	21	700	5.834185714285715	20	834	13.410221750000002	2	45	3.263555	28	2220	12.913706428571428	12	279
Bacteria	Candidatus Melainabacteria	None	Candidatus Gastranaerophilales	None	None	Candidatus Gastranaerophilales bacterium	Bacteria; Candidatus Melainabacteria; None; Candidatus Gastranaerophilales; None; None; Candidatus Gastranaerophilales bacterium	2; 1798710; None; 1906119; None; None; 2137880	1	12	1.9835599999999998	0	0	0	0	0	0	0	0	0	1	17	2.70322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus Melainabacteria	None	Candidatus Gastranaerophilales	None	None	None	Bacteria; Candidatus Melainabacteria; None; Candidatus Gastranaerophilales; None; None; None	2; 1798710; None; 1906119; None; None; None	7	53	1.9833671428571429	0	0	0	0	0	0	0	0	0	4	43	2.814685	2	11	2.015085	0	0	0	2	11	1.587225	2	26	1.957845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	1.81459	0	0	0	0	0	0	5	58	2.082496	1	285	7.52595	0	0	0	1	6	1.63384	0	0	0	0	0	0	0	0	0	0	0	0	2	96
Bacteria	Candidatus Melainabacteria	None	None	None	None	None	Bacteria; Candidatus Melainabacteria; None; None; None; None; None	2; 1798710; None; None; None; None; None	3	14	1.8362233333333335	0	0	0	0	0	0	0	0	0	4	28	2.440835	10	1561	3.5883300000000005	0	0	0	0	0	0	4	23	1.9560024999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	342	2.5676618709677426	0	0	0	4	23	1.6889375	34	311	2.257739999999999	3	377	3.0163976666666668	0	0	0	13	248	3.2006023076923076	4	23	1.79359	2	8	1.426975	0	0	0	0	0	0	19	174
Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	None	Bacteria; Chlamydiae; Chlamydiia; Chlamydiales; Chlamydiaceae; Chlamydia; None	2; 204428; 204429; 51291; 809; 810; None	1	3	1.56752	0	0	0	1	13	1.75395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	3.89373	1	7	2.50553	0	0	0	1	25	13.7183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	2330	19.853889795454542	0	0	0	0	0
Bacteria	Cyanobacteria	None	None	None	None	Cyanobacteria bacterium SIG31	Bacteria; Cyanobacteria; None; None; None; None; Cyanobacteria bacterium SIG31	2; 1117; None; None; None; None; 2775575	1	7	2.40552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Cyanobacteria	None	None	None	None	Cyanobacteria bacterium SIG32	Bacteria; Cyanobacteria; None; None; None; None; Cyanobacteria bacterium SIG32	2; 1117; None; None; None; None; 2775576	1	8	2.15994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Cyanobacteria	None	None	None	None	Cyanobacteria bacterium UBA11991	Bacteria; Cyanobacteria; None; None; None; None; Cyanobacteria bacterium UBA11991	2; 1117; None; None; None; None; 2055789	1	18	3.2831699999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2.0627299999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Cyanobacteria	None	None	None	None	None	Bacteria; Cyanobacteria; None; None; None; None; None	2; 1117; None; None; None; None; None	1	8	1.61215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3.0965700000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3.4839800000000003	0	0	0	1	13	4.29312	0	0	0	1	5	1.45177	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	Fibrobacter sp.	Bacteria; Fibrobacteres; Fibrobacteria; Fibrobacterales; Fibrobacteraceae; Fibrobacter; Fibrobacter sp.	2; 65842; 204430; 218872; 204431; 832; 35828	1	10	1.9481	0	0	0	1	15	2.87879	0	0	0	1	69	12.4689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	66	4.803101	1	10	7.3974	9	86	4.129533333333334	0	0	0	1	32	4.75976	0	0	0	1	9	2.06549	0	0	0	1	12	3.45508	1	13
Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	None	Bacteria; Fibrobacteres; Fibrobacteria; Fibrobacterales; Fibrobacteraceae; Fibrobacter; None	2; 65842; 204430; 218872; 204431; 832; None	1	10	4.08638	0	0	0	2	55	2.8815150000000003	1	20	3.07802	3	48	3.860743333333333	2	98	3.7936549999999998	1	16	3.4024099999999997	1	7	2.03508	0	0	0	1	51	3.6181900000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	4.202719999999999	0	0	0	0	0	0	0	0	0	0	0	0	1	30	3.5981699999999996	3	1553	5.888073333333334	16	28575	17.367220625	4	28	3.842009	8	17921	35.0399525	2	37	2.3819385	12	4776	10.716581666666665	0	0	0	4	71	3.3137974999999997	0	0	0	6	22919	19.261588333333332	1	16
Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	None	None	Bacteria; Fibrobacteres; Fibrobacteria; Fibrobacterales; Fibrobacteraceae; None; None	2; 65842; 204430; 218872; 204431; None; None	1	34	18.2759	0	0	0	1	12	2.4637599999999997	0	0	0	0	0	0	0	0	0	1	11	2.9653400000000003	1	5	1.5892700000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	35	3.8146549999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	72	3.40437	1	12	2.0367900000000003	3	20	3.1915333333333336	0	0	0	0	0	0	1	34	7.612139999999999	0	0	0	0	0	0	1	82	7.90813	0	0
Bacteria	Firmicutes	Bacilli	Bacillales	None	Gemella	None	Bacteria; Firmicutes; Bacilli; Bacillales; None; Gemella; None	2; 1239; 91061; 1385; None; 1378; None	1	6	1.6154	0	0	0	2	14	1.84218	0	0	0	2	14	2.30432	0	0	0	8	60	1.9472012500000002	6	58	2.5539400000000003	0	0	0	0	0	0	3	32	2.050636666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	48	2.2734239999999994	0	0	0	0	0	0	0	0	0	1	7	2.21171	0	0	0	1	9	2.63872	0	0	0	0	0	0	0	0	0	0	0	0	9	86	2.2728888888888887	1	9
Bacteria	Firmicutes	Bacilli	Bacillales	None	None	None	Bacteria; Firmicutes; Bacilli; Bacillales; None; None; None	2; 1239; 91061; 1385; None; None; None	1	4	1.51688	0	0	0	1	43	5.0140400000000005	1	29	7.12827	1	7	2.61594	0	0	0	8	91	2.85242	4	46	2.2140175	1	8	2.05092	2	29	2.850105	2	21	2.218075	1	14	2.99226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	2.15673	2	42	2.75525	1	13	2.9319	3	43	2.9392433333333337	0	0	0	1	18	4.47635	1	15	5.2792699999999995	1	116	12.2519	2	63	15.354015	0	0	0	1	16	4.33173	3	23	1.8220633333333331	4	57
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Caryophanon	None	Bacteria; Firmicutes; Bacilli; Bacillales; Planococcaceae; Caryophanon; None	2; 1239; 91061; 1385; 186818; 33976; None	3	78	4.129546666666667	3	147	4.339803333333333	2	25	2.75677	3	126	5.100583333333333	10	769	6.316236999999999	4	240	5.5465695	11	395	4.389927272727273	1	40	4.709169999999999	2	57	6.069075	5	483	6.417552000000001	2	114	13.519175	0	0	0	0	0	0	3	114	4.365683333333334	1	7	3.3411800000000005	2	14	3.4774700000000003	1	31	6.636830000000001	10	339	5.5945979999999995	1	15	3.2836800000000004	3	222	5.384433333333334	1	8	1.47566	7	652	6.127922857142856	8	226	7.822729999999999	13	1962	8.747953846153845	13	606	12.447454615384617	2	99	4.799704999999999	13	766	12.744743076923076	5	393	9.206152	6	239	5.323925	15	1036	6.306181333333332	5	515	18.379863999999998	1	77	4.19154	20	660	5.419356500000001	36	8954
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	None	Bacteria; Firmicutes; Bacilli; Lactobacillales; Carnobacteriaceae; Granulicatella; None	2; 1239; 91061; 186826; 186828; 117563; None	6	67	2.477315	0	0	0	4	30	2.00576	3	16	1.62375	9	83	2.1168011111111107	6	39	1.898715	0	0	0	0	0	0	0	0	0	0	0	0	1	13	3.5334800000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1.46355	0	0	0	2	13	2.1169900000000004	0	0	0	0	0	0	6	143	2.9329700000000005	1	4	1.34751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	None	None	Bacteria; Firmicutes; Bacilli; Lactobacillales; Carnobacteriaceae; None; None	2; 1239; 91061; 186826; 186828; None; None	7	70	2.1700285714285714	0	0	0	2	11	2.5254250000000003	1	6	1.91383	6	65	2.665128333333333	4	30	2.3248824999999997	0	0	0	0	0	0	2	12	1.78404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	20	1.7991200000000003	1	6	2.1061900000000002	0	0	0	4	54	3.2924675	1	5	1.67536	1	11	2.3007400000000002	1	5	2.1264	0	0	0	0	0	0	0	0	0	0	0	0	1	14
